rank,track,artist,album,duration_sec,explicit,spotify_url,extracted_at,time_range,duration_fmt
29,Vacio,Almighty,Vacio,247,True,https://open.spotify.com/track/3HoZTyT6zXnyDkiVUQRO9N,2026-04-13 10:26:22.374659,short_term,4:07
30,Frances Limon,Los Enanitos Verdes,Amores Lejanos,317,False,https://open.spotify.com/track/2BPmAFsiy6vwDceybqIAjw,2026-04-13 10:26:22.374659,short_term,5:17
31,Porque Te Mientes (feat. Gadiel & Bryant Myers),Trap Capos,Trap Capos II,200,True,https://open.spotify.com/track/0Ks2NJH2PCxyWAFPlI4p9B,2026-04-13 10:26:22.374659,short_term,3:20
32,Cheque al portamor,Melendi,Lágrimas desordenadas,295,False,https://open.spotify.com/track/2FhLn92NDtRW6hKJvj9yX5,2026-04-13 10:26:22.374659,short_term,4:55
33,Self Aware,Temper City,Self Aware,180,False,https://open.spotify.com/track/4qW3BbQAwZsrnu8a3ZRdyT,2026-04-13 10:26:22.374659,short_term,3:00
34,La Obsesión,La Obsesion,"LA OBSESION, VOL. 1",193,True,https://open.spotify.com/track/5NK5vkJQCtC721Ut1OvHYj,2026-04-13 10:26:22.374659,short_term,3:13
35,secuestro,Slayter,dile no a las drogas,194,True,https://open.spotify.com/track/3I4YGWwJoqBdBGVnkRjnVw,2026-04-13 10:26:22.374659,short_term,3:14
36,BADGYAL,SAIKO,SAKURA,253,True,https://open.spotify.com/track/3ng8tfwvzR4BBwa9yaMms6,2026-04-13 10:26:22.374659,short_term,4:13
37,La Noche Mas Linda,Adalberto Santiago,Sex Symbol,343,False,https://open.spotify.com/track/3scW7pt0vlhkCCgCNv5YR9,2026-04-13 10:26:22.374659,short_term,5:43
38,Instante,C.R.O,Instante,194,False,https://open.spotify.com/track/6DLgDBSKFVHDfuYImcGGnd,2026-04-13 10:26:22.374659,short_term,3:14
39,Si Ella Quisiera - Remix,Justin Quiles,Si Ella Quisiera (Remix),231,False,https://open.spotify.com/track/6jdVlltXAVyVnY95GFGf5J,2026-04-13 10:26:22.374659,short_term,3:51
40,6 AM,J Balvin,La Familia,243,False,https://open.spotify.com/track/7mPwkbaoiQ5bf8FPbRJzUr,2026-04-13 10:26:22.374659,short_term,4:03
41,Si Me Porto Mal,Dasoul,Si Me Porto Mal,235,False,https://open.spotify.com/track/5EZhK9Ro3Yc2cgzWiDTWQx,2026-04-13 10:26:22.374659,short_term,3:55
42,Talento,Yan Block,Talento,150,True,https://open.spotify.com/track/7sChwC2NZjGc2Kdni3hlDg,2026-04-13 10:26:22.374659,short_term,2:30
43,Ahora Me Llama,KAROL G,Unstoppable,235,True,https://open.spotify.com/track/0alSPoUfrGb0RdVVG4Lf3n,2026-04-13 10:26:22.374659,short_term,3:55
44,Ha Vuelto el Matador,Cacho Castaña,Sus Mejores Canciones,183,False,https://open.spotify.com/track/1fHcqjYW6Ie9YiLpQnACmC,2026-04-13 10:26:22.374659,short_term,3:03
45,Ginza,J Balvin,Energía,171,False,https://open.spotify.com/track/2C2TGgFzrTRIOdQS1vUN5h,2026-04-13 10:26:22.374659,short_term,2:51
46,Esclava - Remix,Bryant Myers,Esclava (Remix),281,False,https://open.spotify.com/track/2Mgur7BKnpr7OG3izSNFTA,2026-04-13 10:26:22.374659,short_term,4:41
47,La Pregunta,J Alvarez,Timeless,269,False,https://open.spotify.com/track/2Ob4mHihtOGbx6jnCredFX,2026-04-13 10:26:22.374659,short_term,4:29
48,Therian,Tussiwarriors,Lata Con Plata,142,True,https://open.spotify.com/track/34VrbIPZrC2H4D9A2npXzf,2026-04-13 10:26:22.374659,short_term,2:22
49,Cuantas veces,C.R.O,Otra vez en tus ruinas,172,False,https://open.spotify.com/track/3MznYQPob11VT0AECBxcrX,2026-04-13 10:26:22.374659,short_term,2:52
50,Romeo y Julieta,Paulo Londra,Homerun,181,False,https://open.spotify.com/track/3lSfq8WiDcQXEn8sqHCTZZ,2026-04-13 10:26:22.374659,short_term,3:01
