rank,track,artist,album,duration_sec,explicit,spotify_url,extracted_at,time_range,duration_fmt
19,LHNA,RobGz,LHNA,200,True,https://open.spotify.com/track/0pLZ7PPAId3OLfVIPTVAz5,2026-04-17 01:01:13.722189,short_term,3:20
20,Burbujas de Cristal,Cartel De Santa,Burbujas de Cristal,224,True,https://open.spotify.com/track/15yuvKhcoEtV5KwKxqHSwa,2026-04-17 01:01:13.722189,short_term,3:44
21,Con Otra,KHEA,TAROT: Del cielo al infierno,221,True,https://open.spotify.com/track/1NhvH0qdOuuFncWGAIXxTg,2026-04-17 01:01:13.722189,short_term,3:41
22,Lágrimas desordenadas,Melendi,Lágrimas desordenadas,229,False,https://open.spotify.com/track/1dp62fHaXUP0Zh45voegpI,2026-04-17 01:01:13.722189,short_term,3:49
23,Frances Limon,Los Enanitos Verdes,Amores Lejanos,317,False,https://open.spotify.com/track/2BPmAFsiy6vwDceybqIAjw,2026-04-17 01:01:13.722189,short_term,5:17
24,Love Me,Lil Wayne,I Am Not A Human Being II (Deluxe),255,True,https://open.spotify.com/track/2XHzzp1j4IfTNp1FTn7YFg,2026-04-17 01:01:13.722189,short_term,4:15
25,Self Aware,Temper City,Self Aware,180,False,https://open.spotify.com/track/4qW3BbQAwZsrnu8a3ZRdyT,2026-04-17 01:01:13.722189,short_term,3:00
26,Blue Bird (Naruto Shippuden),Omar Cabán -YuriFoX-,Anime Covers #2,229,False,https://open.spotify.com/track/6tdvjMJ0bBxBcdrXiWV4Dw,2026-04-17 01:01:13.722189,short_term,3:49
27,Nunca Me Amo,Boy Wonder CF,Chosen Few: New Generation,199,False,https://open.spotify.com/track/60PBNJm2fk3TnhZU3Ltida,2026-04-17 01:01:13.722189,short_term,3:19
28,Vacio,Almighty,Vacio,247,True,https://open.spotify.com/track/3HoZTyT6zXnyDkiVUQRO9N,2026-04-17 01:01:13.722189,short_term,4:07
29,Vuela Corazón,Dasoul,Vuela Corazón,218,False,https://open.spotify.com/track/5JUQck3tWdZxpRkh1lIFpF,2026-04-17 01:01:13.722189,short_term,3:38
30,Orgullo,Justin Quiles,Orgullo,200,False,https://open.spotify.com/track/7ca2Td5BdpuTXKpSPS0exv,2026-04-17 01:01:13.722189,short_term,3:20
31,Cheque al portamor,Melendi,Lágrimas desordenadas,295,False,https://open.spotify.com/track/2FhLn92NDtRW6hKJvj9yX5,2026-04-17 01:01:13.722189,short_term,4:55
32,Hotel,Vincez,Hotel,145,False,https://open.spotify.com/track/3mYduMKRkI7EDpWRJKmpUQ,2026-04-17 01:01:13.722189,short_term,2:25
33,Tocado y hundido,Melendi,Un alumno más,211,False,https://open.spotify.com/track/1w56puP15nqOK4yr8776dY,2026-04-17 01:01:13.722189,short_term,3:31
34,La Obsesión,La Obsesion,"LA OBSESION, VOL. 1",193,True,https://open.spotify.com/track/5NK5vkJQCtC721Ut1OvHYj,2026-04-17 01:01:13.722189,short_term,3:13
35,Porque Te Mientes (feat. Gadiel & Bryant Myers),Trap Capos,Trap Capos II,200,True,https://open.spotify.com/track/0Ks2NJH2PCxyWAFPlI4p9B,2026-04-17 01:01:13.722189,short_term,3:20
36,"Fuyu No Hanashi (From ""Given"")",Tricker,"Given, Vol. 1",208,False,https://open.spotify.com/track/2uqDSbkrmQRRiw9s6rdVfG,2026-04-17 01:01:13.722189,short_term,3:28
37,secuestro,Slayter,dile no a las drogas,194,True,https://open.spotify.com/track/3I4YGWwJoqBdBGVnkRjnVw,2026-04-17 01:01:13.722189,short_term,3:14
38,BADGYAL,SAIKO,SAKURA,253,True,https://open.spotify.com/track/3ng8tfwvzR4BBwa9yaMms6,2026-04-17 01:01:13.722189,short_term,4:13
39,La Noche Mas Linda,Adalberto Santiago,Sex Symbol,343,False,https://open.spotify.com/track/3scW7pt0vlhkCCgCNv5YR9,2026-04-17 01:01:13.722189,short_term,5:43
40,"Rain (Spanish) [From ""Fullmetal Alchemist: Brotherhood""]",Iris ~Pamela Calvo~,"Rain (Spanish) [From ""Fullmetal Alchemist: Brotherhood""]",256,False,https://open.spotify.com/track/5MsLZQf1dO2Wv6lmgJlSt2,2026-04-17 01:01:13.722189,short_term,4:16
41,Instante,C.R.O,Instante,194,False,https://open.spotify.com/track/6DLgDBSKFVHDfuYImcGGnd,2026-04-17 01:01:13.722189,short_term,3:14
42,Si Ella Quisiera - Remix,Justin Quiles,Si Ella Quisiera (Remix),231,False,https://open.spotify.com/track/6jdVlltXAVyVnY95GFGf5J,2026-04-17 01:01:13.722189,short_term,3:51
43,6 AM,J Balvin,La Familia,243,False,https://open.spotify.com/track/7mPwkbaoiQ5bf8FPbRJzUr,2026-04-17 01:01:13.722189,short_term,4:03
44,La Pregunta,J Alvarez,Timeless,269,False,https://open.spotify.com/track/2Ob4mHihtOGbx6jnCredFX,2026-04-17 01:01:13.722189,short_term,4:29
45,Si Me Porto Mal,Dasoul,Si Me Porto Mal,235,False,https://open.spotify.com/track/5EZhK9Ro3Yc2cgzWiDTWQx,2026-04-17 01:01:13.722189,short_term,3:55
46,Talento,Yan Block,Talento,150,True,https://open.spotify.com/track/7sChwC2NZjGc2Kdni3hlDg,2026-04-17 01:01:13.722189,short_term,2:30
47,Ahora Me Llama,KAROL G,Unstoppable,235,True,https://open.spotify.com/track/0alSPoUfrGb0RdVVG4Lf3n,2026-04-17 01:01:13.722189,short_term,3:55
48,Ha Vuelto el Matador,Cacho Castaña,Sus Mejores Canciones,183,False,https://open.spotify.com/track/1fHcqjYW6Ie9YiLpQnACmC,2026-04-17 01:01:13.722189,short_term,3:03
49,Ginza,J Balvin,Energía,171,False,https://open.spotify.com/track/2C2TGgFzrTRIOdQS1vUN5h,2026-04-17 01:01:13.722189,short_term,2:51
50,Therian,Tussiwarriors,Lata Con Plata,142,True,https://open.spotify.com/track/34VrbIPZrC2H4D9A2npXzf,2026-04-17 01:01:13.722189,short_term,2:22
